Prog,n,nbThread,timeDebut,timeEnd,duration
Integral,67108864,6,1485226462,1485226471,9
Integral,67108864,7,1485226471,1485226481,10
Integral,67108864,8,1485226481,1485226490,9
Integral,67108864,9,1485226490,1485226500,10
Integral,67108864,10,1485226500,1485226510,10
Integral,67108864,11,1485226510,1485226519,9
Integral,67108864,12,1485226519,1485226529,10
Integral,67108864,13,1485226529,1485226538,9
Integral,67108864,14,1485226538,1485226547,9
Integral,67108864,15,1485226547,1485226556,9
Integral,67108864,16,1485226556,1485226566,10
Integral,67108864,1,1485226566,1485226575,9
Integral,67108864,2,1485226575,1485226585,10
Integral,67108864,3,1485226585,1485226594,9
Integral,67108864,4,1485226594,1485226604,10
Integral,67108864,5,1485226604,1485226614,10
Integral,67108864,6,1485226614,1485226624,10
Integral,67108864,7,1485226624,1485226633,9
Integral,67108864,8,1485226633,1485226643,10
Integral,67108864,9,1485226643,1485226652,9
Integral,67108864,10,1485226652,1485226661,9
Integral,67108864,11,1485226661,1485226671,10
Integral,67108864,12,1485226671,1485226680,9
Integral,67108864,13,1485226680,1485226690,10
Integral,67108864,14,1485226690,1485226700,10
Integral,67108864,15,1485226700,1485226710,10
Integral,67108864,16,1485226710,1485226720,10
Integral,67108864,1,1485226720,1485226729,9
Integral,67108864,2,1485226729,1485226739,10
Integral,67108864,3,1485226739,1485226749,10
Integral,67108864,4,1485226749,1485226758,9
Integral,67108864,5,1485226758,1485226767,9
Integral,67108864,6,1485226767,1485226776,9
Integral,67108864,7,1485226776,1485226785,9
Integral,67108864,8,1485226785,1485226795,10
Integral,67108864,9,1485226795,1485226807,12
Integral,67108864,10,1485226807,1485226817,10
Integral,67108864,11,1485226817,1485226827,10
Integral,67108864,12,1485226827,1485226837,10
Integral,67108864,13,1485226837,1485226847,10
Integral,67108864,14,1485226847,1485226857,10
Integral,67108864,15,1485226857,1485226867,10
Integral,67108864,16,1485226867,1485226877,10
Integral,67108864,1,1485226877,1485226886,9
Integral,67108864,2,1485226886,1485226896,10
Integral,67108864,3,1485226896,1485226905,9
Integral,67108864,4,1485226905,1485226914,9
Integral,67108864,5,1485226914,1485226924,10
Integral,67108864,6,1485226924,1485226934,10
Integral,67108864,7,1485226934,1485226943,9
Integral,67108864,8,1485226943,1485226953,10
Integral,67108864,9,1485226953,1485226963,10
Integral,67108864,10,1485226963,1485226972,9
Integral,67108864,11,1485226972,1485226982,10
Integral,67108864,12,1485226982,1485226992,10
Integral,67108864,13,1485226992,1485227001,9
Integral,67108864,14,1485227001,1485227011,10
Integral,67108864,15,1485227011,1485227020,9
Integral,67108864,16,1485227020,1485227030,10
Integral,67108864,1,1485227030,1485227040,10
Integral,67108864,2,1485227040,1485227050,10
Integral,67108864,3,1485227050,1485227059,9
Integral,67108864,4,1485227059,1485227069,10
Integral,67108864,5,1485227069,1485227079,10
Integral,67108864,6,1485227079,1485227088,9
Integral,67108864,7,1485227088,1485227098,10
Integral,67108864,8,1485227098,1485227108,10
Integral,67108864,9,1485227108,1485227117,9
Integral,67108864,10,1485227117,1485227127,10
Integral,67108864,11,1485227127,1485227136,9
Integral,67108864,12,1485227136,1485227145,9
Integral,67108864,13,1485227145,1485227155,10
Integral,67108864,14,1485227155,1485227166,11
Integral,67108864,15,1485227166,1485227175,9
Integral,67108864,16,1485227175,1485227185,10
Integral,134217728,1,1485227185,1485227195,10
Integral,134217728,2,1485227195,1485227205,10
Integral,134217728,3,1485227205,1485227217,12
Integral,134217728,4,1485227217,1485227228,11
Integral,134217728,5,1485227228,1485227240,12
Integral,134217728,6,1485227240,1485227252,12
Integral,134217728,7,1485227252,1485227264,12
Integral,134217728,8,1485227264,1485227276,12
Integral,134217728,9,1485227276,1485227288,12
Integral,134217728,10,1485227288,1485227298,10
Integral,134217728,11,1485227298,1485227310,12
Integral,134217728,12,1485227310,1485227320,10
Integral,134217728,13,1485227320,1485227331,11
Integral,134217728,14,1485227331,1485227343,12
Integral,134217728,15,1485227343,1485227354,11
Integral,134217728,16,1485227354,1485227365,11
Integral,134217728,1,1485227365,1485227377,12
Integral,134217728,2,1485227377,1485227387,10
Integral,134217728,3,1485227387,1485227399,12
Integral,134217728,4,1485227399,1485227410,11
Integral,134217728,5,1485227410,1485227421,11
Integral,134217728,6,1485227421,1485227433,12
Integral,134217728,7,1485227433,1485227445,12
Integral,134217728,8,1485227445,1485227456,11
Integral,134217728,9,1485227456,1485227468,12
Integral,134217728,10,1485227468,1485227480,12
Integral,134217728,11,1485227480,1485227492,12
Integral,134217728,12,1485227492,1485227503,11
Integral,134217728,13,1485227503,1485227515,12
Integral,134217728,14,1485227515,1485227527,12
Integral,134217728,15,1485227527,1485227538,11
Integral,134217728,16,1485227538,1485227549,11
Integral,134217728,1,1485227549,1485227560,11
Integral,134217728,2,1485227560,1485227572,12
Integral,134217728,3,1485227572,1485227584,12
Integral,134217728,4,1485227584,1485227595,11
Integral,134217728,5,1485227595,1485227607,12
Integral,134217728,6,1485227607,1485227617,10
Integral,134217728,7,1485227617,1485227629,12
Integral,134217728,8,1485227629,1485227639,10
Integral,134217728,9,1485227639,1485227650,11
Integral,134217728,10,1485227650,1485227662,12
Integral,134217728,11,1485227662,1485227675,13
Integral,134217728,12,1485227675,1485227685,10
Integral,134217728,13,1485227685,1485227696,11
Integral,134217728,14,1485227696,1485227711,15
Integral,134217728,15,1485227711,1485227723,12
Integral,134217728,16,1485227723,1485227734,11
Integral,134217728,1,1485227734,1485227744,10
Integral,134217728,2,1485227744,1485227756,12
Integral,134217728,3,1485227756,1485227769,13
Integral,134217728,4,1485227769,1485227780,11
Integral,134217728,5,1485227780,1485227791,11
Integral,134217728,6,1485227791,1485227803,12
Integral,134217728,7,1485227803,1485227815,12
Integral,134217728,8,1485227815,1485227826,11
Integral,134217728,9,1485227826,1485227838,12
Integral,134217728,10,1485227838,1485227849,11
Integral,134217728,11,1485227849,1485227859,10
Integral,134217728,12,1485227859,1485227871,12
Integral,134217728,13,1485227871,1485227882,11
Integral,134217728,14,1485227882,1485227893,11
Integral,134217728,15,1485227893,1485227905,12
Integral,134217728,16,1485227905,1485227916,11
Integral,134217728,1,1485227916,1485227927,11
Integral,134217728,2,1485227927,1485227937,10
Integral,134217728,3,1485227937,1485227949,12
Integral,134217728,4,1485227949,1485227960,11
Integral,134217728,5,1485227960,1485227971,11
Integral,134217728,6,1485227971,1485227983,12
Integral,134217728,7,1485227983,1485227995,12
Integral,134217728,8,1485227995,1485228007,12
Integral,134217728,9,1485228007,1485228017,10
Integral,134217728,10,1485228017,1485228029,12
Integral,134217728,11,1485228029,1485228041,12
Integral,134217728,12,1485228041,1485228053,12
Integral,134217728,13,1485228053,1485228065,12
Integral,134217728,14,1485228065,1485228077,12
Integral,134217728,15,1485228077,1485228089,12
Integral,134217728,16,1485228089,1485228101,12
Integral,268435456,1,1485228101,1485228115,14
Integral,268435456,2,1485228115,1485228132,17
Integral,268435456,3,1485228132,1485228146,14
Integral,268435456,4,1485228146,1485228161,15
Integral,268435456,5,1485228161,1485228176,15
Integral,268435456,6,1485228176,1485228191,15
Integral,268435456,7,1485228191,1485228206,15
Integral,268435456,8,1485228206,1485228222,16
Integral,268435456,9,1485228222,1485228238,16
Integral,268435456,10,1485228238,1485228255,17
Integral,268435456,11,1485228255,1485228270,15
Integral,268435456,12,1485228270,1485228286,16
Integral,268435456,13,1485228286,1485228298,12
Integral,268435456,14,1485228298,1485228313,15
Integral,268435456,15,1485228313,1485228328,15
Integral,268435456,16,1485228328,1485228344,16
Integral,268435456,1,1485228344,1485228358,14
Integral,268435456,2,1485228358,1485228375,17
Integral,268435456,3,1485228375,1485228391,16
Integral,268435456,4,1485228391,1485228408,17
Integral,268435456,5,1485228408,1485228419,11
Integral,268435456,6,1485228419,1485228433,14
Integral,268435456,7,1485228433,1485228450,17
Integral,268435456,8,1485228450,1485228466,16
Integral,268435456,9,1485228466,1485228481,15
Integral,268435456,10,1485228481,1485228499,18
Integral,268435456,11,1485228499,1485228515,16
Integral,268435456,12,1485228515,1485228528,13
Integral,268435456,13,1485228528,1485228542,14
Integral,268435456,14,1485228542,1485228556,14
Integral,268435456,15,1485228556,1485228571,15
Integral,268435456,16,1485228571,1485228588,17
Integral,268435456,1,1485228588,1485228605,17
Integral,268435456,2,1485228605,1485228620,15
Integral,268435456,3,1485228620,1485228638,18
Integral,268435456,4,1485228638,1485228651,13
Integral,268435456,5,1485228651,1485228668,17
Integral,268435456,6,1485228668,1485228685,17
Integral,268435456,7,1485228685,1485228698,13
Integral,268435456,8,1485228698,1485228712,14
Integral,268435456,9,1485228712,1485228727,15
Integral,268435456,10,1485228727,1485228743,16
Integral,268435456,11,1485228743,1485228758,15
Integral,268435456,12,1485228758,1485228773,15
Integral,268435456,13,1485228773,1485228786,13
Integral,268435456,14,1485228786,1485228802,16
Integral,268435456,15,1485228802,1485228819,17
Integral,268435456,16,1485228819,1485228832,13
Integral,268435456,1,1485228832,1485228848,16
Integral,268435456,2,1485228848,1485228859,11
Integral,268435456,3,1485228859,1485228875,16
Integral,268435456,4,1485228875,1485228887,12
Integral,268435456,5,1485228887,1485228899,12
Integral,268435456,6,1485228899,1485228915,16
Integral,268435456,7,1485228915,1485228932,17
Integral,268435456,8,1485228932,1485228949,17
Integral,268435456,9,1485228949,1485228963,14
Integral,268435456,10,1485228963,1485228979,16
Integral,268435456,11,1485228979,1485228993,14
Integral,268435456,12,1485228993,1485229007,14
Integral,268435456,13,1485229007,1485229023,16
Integral,268435456,14,1485229023,1485229037,14
Integral,268435456,15,1485229037,1485229052,15
Integral,268435456,16,1485229052,1485229066,14
Integral,268435456,1,1485229066,1485229080,14
Integral,268435456,2,1485229080,1485229093,13
Integral,268435456,3,1485229093,1485229107,14
Integral,268435456,4,1485229107,1485229123,16
Integral,268435456,5,1485229123,1485229137,14
Integral,268435456,6,1485229137,1485229152,15
Integral,268435456,7,1485229152,1485229168,16
Integral,268435456,8,1485229168,1485229182,14
Integral,268435456,9,1485229182,1485229196,14
Integral,268435456,10,1485229196,1485229211,15
Integral,268435456,11,1485229211,1485229227,16
Integral,268435456,12,1485229227,1485229243,16
Integral,268435456,13,1485229243,1485229257,14
Integral,268435456,14,1485229257,1485229274,17
Integral,268435456,15,1485229274,1485229288,14
Integral,268435456,16,1485229288,1485229302,14
Integral,536870912,1,1485229302,1485229323,21
Integral,536870912,2,1485229323,1485229349,26
Integral,536870912,3,1485229349,1485229366,17
Integral,536870912,4,1485229366,1485229390,24
Integral,536870912,5,1485229390,1485229413,23
Integral,536870912,6,1485229413,1485229428,15
Integral,536870912,7,1485229428,1485229454,26
Integral,536870912,8,1485229454,1485229476,22
Integral,536870912,9,1485229476,1485229491,15
Integral,536870912,10,1485229491,1485229516,25
Integral,536870912,11,1485229516,1485229537,21
Integral,536870912,12,1485229537,1485229563,26
Integral,536870912,13,1485229563,1485229586,23
Integral,536870912,14,1485229586,1485229613,27
Integral,536870912,15,1485229613,1485229637,24
Integral,536870912,16,1485229637,1485229659,22
Integral,536870912,1,1485229659,1485229684,25
Integral,536870912,2,1485229684,1485229707,23
Integral,536870912,3,1485229707,1485229730,23
Integral,536870912,4,1485229730,1485229752,22
Integral,536870912,5,1485229752,1485229777,25
Integral,536870912,6,1485229777,1485229804,27
Integral,536870912,7,1485229804,1485229827,23
Integral,536870912,8,1485229827,1485229855,28
Integral,536870912,9,1485229855,1485229878,23
Integral,536870912,10,1485229878,1485229904,26
Integral,536870912,11,1485229904,1485229928,24
Integral,536870912,12,1485229928,1485229943,15
Integral,536870912,13,1485229943,1485229964,21
Integral,536870912,14,1485229964,1485229981,17
Integral,536870912,15,1485229981,1485230004,23
Integral,536870912,16,1485230004,1485230025,21
Integral,536870912,1,1485230025,1485230040,15
Integral,536870912,2,1485230040,1485230064,24
Integral,536870912,3,1485230064,1485230088,24
Integral,536870912,4,1485230088,1485230112,24
Integral,536870912,5,1485230112,1485230136,24
Integral,536870912,6,1485230136,1485230157,21
Integral,536870912,7,1485230157,1485230184,27
Integral,536870912,8,1485230184,1485230199,15
Integral,536870912,9,1485230199,1485230225,26
Integral,536870912,10,1485230225,1485230252,27
Integral,536870912,11,1485230252,1485230267,15
Integral,536870912,12,1485230267,1485230287,20
Integral,536870912,13,1485230287,1485230303,16
Integral,536870912,14,1485230303,1485230317,14
Integral,536870912,15,1485230317,1485230339,22
Integral,536870912,16,1485230339,1485230354,15
Integral,536870912,1,1485230354,1485230377,23
Integral,536870912,2,1485230377,1485230392,15
Integral,536870912,3,1485230392,1485230417,25
Integral,536870912,4,1485230417,1485230443,26
Integral,536870912,5,1485230443,1485230466,23
Integral,536870912,6,1485230466,1485230491,25
Integral,536870912,7,1485230491,1485230515,24
Integral,536870912,8,1485230515,1485230537,22
Integral,536870912,9,1485230537,1485230562,25
Integral,536870912,10,1485230562,1485230587,25
Integral,536870912,11,1485230587,1485230609,22
Integral,536870912,12,1485230609,1485230633,24
Integral,536870912,13,1485230633,1485230656,23
Integral,536870912,14,1485230656,1485230680,24
Integral,536870912,15,1485230680,1485230705,25
Integral,536870912,16,1485230705,1485230731,26
Integral,536870912,1,1485230731,1485230751,20
Integral,536870912,2,1485230751,1485230767,16
Integral,536870912,3,1485230767,1485230794,27
Integral,536870912,4,1485230794,1485230820,26
Integral,536870912,5,1485230820,1485230847,27
Integral,536870912,6,1485230847,1485230866,19
Integral,536870912,7,1485230866,1485230883,17
Integral,536870912,8,1485230883,1485230905,22
Integral,536870912,9,1485230905,1485230933,28
Integral,536870912,10,1485230933,1485230959,26
Integral,536870912,11,1485230959,1485230976,17
Integral,536870912,12,1485230976,1485230991,15
Integral,536870912,13,1485230991,1485231017,26
Integral,536870912,14,1485231017,1485231037,20
Integral,536870912,15,1485231037,1485231059,22
Integral,536870912,16,1485231059,1485231081,22
